id,block_name,week_start_date,week_number,day_number,workout_date,exercise_name,record_type,sets,reps,load,load_instruction,rpe,notes,processed_at
Block14_1sPauseBenchPress*2fingersinfromreggrip_w1_d1_prescribed_1751436334304,Block 14,525/360/540,1,1,525/360/540,1s Pause Bench Press *2 fingers in from reg grip,prescribed,,1s Pause Bench Press *2 fingers in from reg grip,,3,7,,2025-07-02T06:05:34.304496+00:00
Block14_1sPauseBenchPress*2fingersinfromreggrip_w1_d1_actual_1751436334304,Block 14,525/360/540,1,1,525/360/540,1s Pause Bench Press *2 fingers in from reg grip,actual,,245,6,,3,7,2025-07-02T06:05:34.304500200+00:00
Block14_UnilateralLegPress_w1_d1_prescribed_1751436334304,Block 14,525/360/540,1,1,525/360/540,Unilateral Leg Press,prescribed,,Unilateral Leg Press,,2,8-12,,2025-07-02T06:05:34.304503700+00:00
Block14_UnilateralLegPress_w1_d1_actual_1751436334304,Block 14,525/360/540,1,1,525/360/540,Unilateral Leg Press,actual,,135,7,,3,8,2025-07-02T06:05:34.304507+00:00
Block14_CableRows_w1_d1_prescribed_1751436334304,Block 14,525/360/540,1,1,525/360/540,Cable Rows,prescribed,,Cable Rows,,3,12-15,,2025-07-02T06:05:34.304510400+00:00
Block14_CableRows_w1_d1_actual_1751436334304,Block 14,525/360/540,1,1,525/360/540,Cable Rows,actual,,120,7,,3,8,2025-07-02T06:05:34.304514100+00:00
Block14_1sPauseBenchPress_w1_d3_prescribed_1751436334304,Block 14,525/360/540,1,3,525/360/540,1s Pause Bench Press,prescribed,,1s Pause Bench Press,,3,7,,2025-07-02T06:05:34.304522400+00:00
Block14_1sPauseBenchPress_w1_d3_actual_1751436334304,Block 14,525/360/540,1,3,525/360/540,1s Pause Bench Press,actual,,255,6.5,,3,7,2025-07-02T06:05:34.304526100+00:00
Block14_Deadliftswbelt_w1_d3_prescribed_1751436334304,Block 14,525/360/540,1,3,525/360/540,Deadlifts w/belt,prescribed,,Deadlifts w/belt,,4,3,,2025-07-02T06:05:34.304529700+00:00
Block14_Deadliftswbelt_w1_d3_actual_1751436334304,Block 14,525/360/540,1,3,525/360/540,Deadlifts w/belt,actual,,415,,,4,3,2025-07-02T06:05:34.304533300+00:00
Block14_BarbellRDL's(canusebelt)_w1_d3_prescribed_1751436334304,Block 14,525/360/540,1,3,525/360/540,Barbell RDL's (can use belt),prescribed,,Barbell RDL's (can use belt),,2,6-10,,2025-07-02T06:05:34.304537100+00:00
Block14_BarbellRDL's(canusebelt)_w1_d3_actual_1751436334304,Block 14,525/360/540,1,3,525/360/540,Barbell RDL's (can use belt),actual,,225,,,3,6,2025-07-02T06:05:34.304540700+00:00
Block14_LatPulldowns_w1_d3_prescribed_1751436334304,Block 14,525/360/540,1,3,525/360/540,Lat Pulldowns,prescribed,,Lat Pulldowns,,3,12-15,,2025-07-02T06:05:34.304553+00:00
Block14_LatPulldowns_w1_d3_actual_1751436334304,Block 14,525/360/540,1,3,525/360/540,Lat Pulldowns,actual,,110,7,,3,12,2025-07-02T06:05:34.304556400+00:00
Block14_TricepExtensions_w1_d3_prescribed_1751436334304,Block 14,525/360/540,1,3,525/360/540,Tricep Extensions,prescribed,,Tricep Extensions,,3,12-15,,2025-07-02T06:05:34.304560400+00:00
Block14_TricepExtensions_w1_d3_actual_1751436334304,Block 14,525/360/540,1,3,525/360/540,Tricep Extensions,actual,,66,7,,3,8,2025-07-02T06:05:34.304563700+00:00
Block14_DAY_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,DAY ,prescribed,,DAY,,,,,2025-07-02T06:05:34.304573300+00:00
Block14_LowbarSquatswbelt_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Lowbar Squats w/belt,prescribed,,Lowbar Squats w/belt,,2,5,,2025-07-02T06:05:34.304579200+00:00
Block14_LowbarSquatswbelt_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Lowbar Squats w/belt,actual,,395,6,,2,5,2025-07-02T06:05:34.304582800+00:00
Block14_LowbarSquatswbelt_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Lowbar Squats w/belt,prescribed,,Lowbar Squats w/belt,,1,5,,2025-07-02T06:05:34.304586400+00:00
Block14_LowbarSquatswbelt_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Lowbar Squats w/belt,actual,,385,5.5,,1,5,2025-07-02T06:05:34.304589900+00:00
Block14_1sPauseBenchPress_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,1s Pause Bench Press,prescribed,,1s Pause Bench Press,,3,5,,2025-07-02T06:05:34.304593500+00:00
Block14_1sPauseBenchPress_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,1s Pause Bench Press,actual,,275,6.5,,3,5,2025-07-02T06:05:34.304597+00:00
Block14_T&GBenchPress_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,T&G Bench Press,prescribed,,T&G Bench Press,,1,up to RPE,,2025-07-02T06:05:34.304600500+00:00
Block14_T&GBenchPress_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,T&G Bench Press,actual,,275,7,,1,7,2025-07-02T06:05:34.304603800+00:00
Block14_ChestSupportedRows_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Chest Supported Rows,prescribed,,Chest Supported Rows,,3,8-12,,2025-07-02T06:05:34.304607300+00:00
Block14_ChestSupportedRows_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Chest Supported Rows,actual,,135,7,,3,10,2025-07-02T06:05:34.304610700+00:00
Block14_Abs(ofchoicebutdontskip)_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Abs (of choice but dont skip),prescribed,,Abs (of choice but dont skip),,3,12-15,,2025-07-02T06:05:34.304614800+00:00
Block14_Abs(ofchoicebutdontskip)_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Abs (of choice but dont skip),actual,,45,7,,3,10,2025-07-02T06:05:34.304618400+00:00
Block14_DAY_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,DAY ,prescribed,,DAY,,,,,2025-07-02T06:05:34.304621500+00:00
Block14_Deadliftswbelt_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Deadlifts w/belt,prescribed,,Deadlifts w/belt,,1,2,,2025-07-02T06:05:34.304625900+00:00
Block14_Deadliftswbelt_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Deadlifts w/belt,actual,,455,,,1,2,2025-07-02T06:05:34.304629600+00:00
Block14_Deadliftswbelt_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Deadlifts w/belt,prescribed,,Deadlifts w/belt,,3,4,,2025-07-02T06:05:34.304634400+00:00
Block14_Deadliftswbelt_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Deadlifts w/belt,actual,,405,5.5,,3,4,2025-07-02T06:05:34.304638100+00:00
Block14_LowInclineDBPress_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Low Incline DB Press,prescribed,,Low Incline DB Press,,3,8-12,,2025-07-02T06:05:34.304642+00:00
Block14_LowInclineDBPress_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Low Incline DB Press,actual,,90,7,,3,10,2025-07-02T06:05:34.304645700+00:00
Block14_SplitSquats_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Split Squats,prescribed,,Split Squats,,2,8-12,,2025-07-02T06:05:34.304648900+00:00
Block14_SplitSquats_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Split Squats,actual,,135,7,,3,10,2025-07-02T06:05:34.304652100+00:00
Block14_SeatedHamstringCurls_w1_d4_prescribed_1751436334304,Block 14,525/360/540,1,4,525/360/540,Seated Hamstring Curls,prescribed,,Seated Hamstring Curls,,3,12-15,,2025-07-02T06:05:34.304655700+00:00
Block14_SeatedHamstringCurls_w1_d4_actual_1751436334304,Block 14,525/360/540,1,4,525/360/540,Seated Hamstring Curls,actual,,120,7,,3,12,2025-07-02T06:05:34.304659+00:00
Block14_HighbarSquatswbelt_w2_d1_prescribed_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,Highbar Squats w/belt,prescribed,1,3,,find,7,,2025-07-02T06:05:34.304667900+00:00
Block14_HighbarSquatswbelt_w2_d1_actual_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,Highbar Squats w/belt,actual,1,3,385,,7,,2025-07-02T06:05:34.304671600+00:00
Block14_HighbarSquatswbelt_w2_d1_prescribed_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,Highbar Squats w/belt,prescribed,2,7,,base on above,6,,2025-07-02T06:05:34.304675300+00:00
Block14_HighbarSquatswbelt_w2_d1_actual_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,Highbar Squats w/belt,actual,2,7,335,,6,,2025-07-02T06:05:34.304678800+00:00
Block14_HighbarSquatswbelt_w2_d1_prescribed_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,Highbar Squats w/belt,prescribed,1,7,,base on top set,5.5,,2025-07-02T06:05:34.304682400+00:00
Block14_HighbarSquatswbelt_w2_d1_actual_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,Highbar Squats w/belt,actual,2,7,325,,5.5,,2025-07-02T06:05:34.304686+00:00
Block14_1sPauseBenchPress*2fingersinfromreggrip_w2_d1_prescribed_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,1s Pause Bench Press *2 fingers in from reg grip,prescribed,1,3,,find,7,,2025-07-02T06:05:34.304691600+00:00
Block14_1sPauseBenchPress*2fingersinfromreggrip_w2_d1_actual_1751436334304,Block 14,2/5/2024,2,1,2/5/2024,1s Pause Bench Press *2 fingers in from reg grip,actual,1,3,295,,7,,2025-07-02T06:05:34.304695900+00:00
